pincode,city,district,state,area
247258,Phek,Phek,Nagaland,Veterinary
615106,Mokokchung,Mokokchung,Nagaland,Railway
614552,West Singhbhum,West Singhbhum,Jharkhand,Sea Urchin
520926,Kanpur,Kanpur,Uttar Pradesh,Next Gen City
132404,Perambalur,Perambalur,Tamil Nadu,Railway
411935,Mahasamund,Mahasamund,Chhattisgarh,Startup Hub
977069,Santirbazar,Santirbazar,Tripura,Arts
505355,Hisar,Hisar,Haryana,Business Park
663776,Dharmapuri,Dharmapuri,Tamil Nadu,Market
721999,Daman,Daman,Dadra and Nagar Haveli,Wing
708597,Rumtek,Rumtek,Sikkim,Goat
776858,Shimoga,Shimoga,Karnataka,Market
584223,Great Nicobar,Great Nicobar,Andaman and Nicobar Islands,Forestry
284049,Rangat,Rangat,Andaman and Nicobar Islands,Race Course
986484,Ghaziabad,Ghaziabad,Uttar Pradesh,Fort
900946,Howrah,Howrah,West Bengal,SEZ
840549,Rewa,Rewa,Madhya Pradesh,Financial District
197490,Kavaratti,Kavaratti,Lakshadweep,Gateway
197194,Mungeli,Mungeli,Chhattisgarh,Junction
672138,Thirubuvanai,Thirubuvanai,Puducherry,Bus Stand
214787,Sector 11,Sector 11,Chandigarh,Healthcare Hub
320015,Tonk,Tonk,Rajasthan,Crossing
873946,Tseminyu,Tseminyu,Nagaland,Plaza
884328,Havelock,Havelock,Andaman and Nicobar Islands,Pharmacy
955110,Kishtwar,Kishtwar,Jammu and Kashmir,Race Course
291781,Sector 5,Sector 5,Chandigarh,Circle
257893,Sector 9,Sector 9,Chandigarh,Border
914559,Rumtek,Rumtek,Sikkim,Intersection
707649,Pakur,Pakur,Jharkhand,College
445267,Pali,Pali,Rajasthan,Fort
362434,Noksen,Noksen,Nagaland,Garden
335314,Nani Daman,Nani Daman,Daman and Diu,Street
862319,Kashipur,Kashipur,Uttarakhand,Business District
669801,Nainital,Nainital,Uttarakhand,Veterinary
286070,Jayashankar,Jayashankar,Telangana,Periphery
482617,Ajmer,Ajmer,Rajasthan,Entry Point
983057,Pungro,Pungro,Nagaland,Lane
594735,Alappuzha,Alappuzha,Kerala,Logistics Hub
686604,Dimapur,Dimapur,Nagaland,Intersection
652701,Nanded,Nanded,Maharashtra,Kunj
505505,Tezu,Tezu,Arunachal Pradesh,Residential Area
219469,Tseminyu,Tseminyu,Nagaland,North
848580,Guntur,Guntur,Andhra Pradesh,Education Hub
866788,Bareilly,Bareilly,Uttar Pradesh,New City
113585,Nainital,Nainital,Uttarakhand,Kunj
884961,Sivaganga,Sivaganga,Tamil Nadu,North
117770,Varanasi,Varanasi,Uttar Pradesh,Tech Park
839120,Ballia,Ballia,Uttar Pradesh,Abalone
862183,Shahjahanpur,Shahjahanpur,Uttar Pradesh,Jellyfish
400224,Kumarghat,Kumarghat,Tripura,Complex
210222,Indore,Indore,Madhya Pradesh,Lobster
237717,Mahbubnagar,Mahbubnagar,Telangana,Uptown
514221,Rohtak,Rohtak,Haryana,Entertainment Zone
340176,Daman,Daman,Dadra and Nagar Haveli,Sea Anemone
973843,Koderma,Koderma,Jharkhand,Poultry
209353,Miao,Miao,Arunachal Pradesh,Sheep
484271,Sagar,Sagar,Madhya Pradesh,Sea Urchin
397576,Chandigarh,Chandigarh,Chandigarh,Traffic Circle
887533,Bhubaneswar,Bhubaneswar,Odisha,Cantonment
966641,Panisagar,Panisagar,Tripura,Clam
789821,Zunheboto,Zunheboto,Nagaland,Abalone
949029,Palakkad,Palakkad,Kerala,Future City
756510,Godda,Godda,Jharkhand,Commerce
516310,Baleshwar,Baleshwar,Odisha,Jellyfish
537631,Varanasi,Varanasi,Uttar Pradesh,Financial District
106111,Pali,Pali,Rajasthan,Crossing
676622,Nagar Haveli,Nagar Haveli,Dadra and Nagar Haveli,Floor
540514,Imphal,Imphal,Manipur,Park
176981,Dhamtari,Dhamtari,Chhattisgarh,Pig
238258,Balangir,Balangir,Odisha,Next Gen City
573903,Silvassa,Silvassa,Dadra and Nagar Haveli,Shopping District
883724,Kingsway Camp,Kingsway Camp,Delhi,Traffic Circle
474628,Cuttack,Cuttack,Odisha,Oyster
770631,Bandipora,Bandipora,Jammu and Kashmir,SEZ
228243,Panipat,Panipat,Haryana,Street
768324,Dindigul,Dindigul,Tamil Nadu,Complex
686231,Alappuzha,Alappuzha,Kerala,Law
245130,Palampur,Palampur,Himachal Pradesh,Kunj
104320,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,Pharmacy
719308,Thoubal,Thoubal,Manipur,Innovation Hub
345352,Fatehabad,Fatehabad,Haryana,Sponge
997528,Gyalshing,Gyalshing,Sikkim,Logistics Hub
598171,Ziro,Ziro,Arunachal Pradesh,Entry Point
178637,Adoni,Adoni,Andhra Pradesh,Mussel
883060,Samba,Samba,Jammu and Kashmir,Old City
837540,Siwan,Siwan,Bihar,Engineering
685861,Vellore,Vellore,Tamil Nadu,Algae
859997,Mumbai,Mumbai,Maharashtra,Sea Anemone
817181,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,Airport
601338,Medak,Medak,Telangana,Sea Anemone
793202,Rajnandgaon,Rajnandgaon,Chhattisgarh,Junction
659190,Daman,Daman,Dadra and Nagar Haveli,Colony
782654,Nagar Haveli,Nagar Haveli,Dadra and Nagar Haveli,Pharmacy
999931,Nagaon,Nagaon,Assam,Technology Hub
670119,Lawngtlai,Lawngtlai,Mizoram,Sericulture
356096,Ahmednagar,Ahmednagar,Maharashtra,Garden
830357,Mokokchung,Mokokchung,Nagaland,Prawn
353391,Dhamtari,Dhamtari,Chhattisgarh,Sericulture
706369,Kasauli,Kasauli,Himachal Pradesh,Plaza
609392,Dalu,Dalu,Meghalaya,Tourism Hub
766242,Mangan,Mangan,Sikkim,Technology Hub
924848,Sector 3,Sector 3,Chandigarh,East
539835,Chamba,Chamba,Himachal Pradesh,Export Zone
397731,Rewari,Rewari,Haryana,Pig
339575,Kamrup Metro,Kamrup Metro,Assam,Scallop
360234,Punjabi Bagh,Punjabi Bagh,Delhi,Pedestrian Zone
579033,Budgam,Budgam,Jammu and Kashmir,Colony
824062,Hubli,Hubli,Karnataka,Street
723687,Surat,Surat,Gujarat,Avenue
783781,Pherzawl,Pherzawl,Manipur,Modern City
477862,Sector 10,Sector 10,Chandigarh,Dental
867863,Sagar,Sagar,Madhya Pradesh,Oyster
650219,Aizawl,Aizawl,Mizoram,Agriculture
551013,Kiphire,Kiphire,Nagaland,Nagar
258565,Saharsa,Saharsa,Bihar,Main
250460,Manali,Manali,Himachal Pradesh,Sea Cucumber
241231,Anantapur,Anantapur,Andhra Pradesh,Uptown
782486,Medinipur,Medinipur,West Bengal,Oyster
492218,Valsad,Valsad,Dadra and Nagar Haveli,Export Zone
255418,Rohtak,Rohtak,Haryana,Gateway
627640,Nagpur,Nagpur,Maharashtra,Floor
412035,Darbhanga,Darbhanga,Bihar,Logistics Hub
634986,Fazilka,Fazilka,Punjab,Law
304982,Chamoli,Chamoli,Uttarakhand,Veterinary
814603,Firozabad,Firozabad,Uttar Pradesh,City
676404,Shantipur,Shantipur,West Bengal,Residential Area
151859,Long Island,Long Island,Andaman and Nicobar Islands,Startup Hub
773466,Katihar,Katihar,Bihar,Nagar
518638,Nani Daman,Nani Daman,Daman and Diu,Cultural District
168567,Hoshiarpur,Hoshiarpur,Punjab,Tourism Hub
962849,Shimoga,Shimoga,Karnataka,Uptown
776362,Meluri,Meluri,Nagaland,Mall
515269,Tengnoupal,Tengnoupal,Manipur,Algae
467620,Karbook,Karbook,Tripura,Financial District
717494,Jalandhar,Jalandhar,Punjab,University
203793,Ramnagar,Ramnagar,Uttarakhand,University
539704,Shahdara,Shahdara,Delhi,Arts
647197,Tarn Taran,Tarn Taran,Punjab,Phase
177222,Moti Daman,Moti Daman,Daman and Diu,Complex
140076,Curchorem,Curchorem,Goa,East
263314,Meluri,Meluri,Nagaland,Crab
488527,Silchar,Silchar,Assam,Fisheries
872974,Kendujhar,Kendujhar,Odisha,Shopping District
821420,Chandrapur,Chandrapur,Maharashtra,Barracks
317122,Satna,Satna,Madhya Pradesh,Future City
771968,Nani Daman,Nani Daman,Daman and Diu,Colony
801407,Muktsar,Muktsar,Punjab,Barracks
567297,Nagar Haveli,Nagar Haveli,Dadra and Nagar Haveli,Square
549924,Hyderabad,Hyderabad,Telangana,Pharmacy
443611,Gangtok,Gangtok,Sikkim,Abalone
767896,Sahibzada Ajit Singh Nagar,Sahibzada Ajit Singh Nagar,Punjab,Sea Anemone
577458,Rangareddy,Rangareddy,Telangana,Next Gen City
122424,Burhanpur,Burhanpur,Madhya Pradesh,Intersection
489109,Mancherial,Mancherial,Telangana,Industrial Estate
258411,Thiruvananthapuram,Thiruvananthapuram,Kerala,Sector
156102,Kapurthala,Kapurthala,Punjab,Fisheries
725018,Mandi,Mandi,Himachal Pradesh,Modern City
828910,Selsella,Selsella,Meghalaya,Science
188987,Khawzawl,Khawzawl,Mizoram,Gateway
609340,Hisar,Hisar,Haryana,Engineering
380204,Simdega,Simdega,Jharkhand,Business Park
191198,Kumarghat,Kumarghat,Tripura,Border
137330,Amritsar,Amritsar,Punjab,Building
563077,Nongstoin,Nongstoin,Meghalaya,Sea Cucumber
892624,Palamu,Palamu,Jharkhand,Central
216596,Gasuapara,Gasuapara,Meghalaya,Periphery
541233,Anand,Anand,Gujarat,Building
153679,Rongara,Rongara,Meghalaya,Lobster
880661,Thiruvananthapuram,Thiruvananthapuram,Kerala,Agriculture
259575,Shantipur,Shantipur,West Bengal,Tech Park
183729,Soreng,Soreng,Sikkim,Healthcare Hub
926168,Sector 11,Sector 11,Chandigarh,Export Zone
488884,Vellore,Vellore,Tamil Nadu,Cantonment
944788,Vijoynagar,Vijoynagar,Arunachal Pradesh,Square
711691,Perambalur,Perambalur,Tamil Nadu,Fort
746081,Shalimar Bagh,Shalimar Bagh,Delhi,New City
407311,Havelock,Havelock,Andaman and Nicobar Islands,High Road
792195,Nampong,Nampong,Arunachal Pradesh,Fisheries
784655,Bandipora,Bandipora,Jammu and Kashmir,Service Hub
608500,Bhabua,Bhabua,Bihar,Crab
315239,Rhenock,Rhenock,Sikkim,Colony
467837,Banswara,Banswara,Rajasthan,Pedestrian Zone
564728,Jayashankar,Jayashankar,Telangana,Suburb
566369,Sikar,Sikar,Rajasthan,Block
162743,Darrang,Darrang,Assam,Modern City
111785,Lawngtlai,Lawngtlai,Mizoram,Jellyfish
601639,Moti Daman,Moti Daman,Daman and Diu,Poultry
440297,Satna,Satna,Madhya Pradesh,Green City
197812,Santirbazar,Santirbazar,Tripura,College
423456,Hamirpur,Hamirpur,Himachal Pradesh,Algae
272367,Rishikesh,Rishikesh,Uttarakhand,Tech Park
537946,Tseminyu,Tseminyu,Nagaland,Commerce Hub
884886,Rayagada,Rayagada,Odisha,Shopping District
341336,Thoubal,Thoubal,Manipur,Complex
470436,Sector 15,Sector 15,Chandigarh,Law
352291,Alappuzha,Alappuzha,Kerala,Bus Stand
712074,Sector 16,Sector 16,Chandigarh,Sustainable City
199813,Car Nicobar,Car Nicobar,Andaman and Nicobar Islands,Fort
141257,Kakinada,Kakinada,Andhra Pradesh,Square
835058,Vasco da Gama,Vasco da Gama,Goa,North
244123,Chikmagalur,Chikmagalur,Karnataka,Nagar
126548,Panaji,Panaji,Goa,Periphery
868130,Buxar,Buxar,Bihar,Nursing
372416,Rhenock,Rhenock,Sikkim,Residential Area
571607,Rangpo,Rangpo,Sikkim,West
168136,Samba,Samba,Jammu and Kashmir,Dental
642861,Jalpaiguri,Jalpaiguri,West Bengal,Airport
103797,Palampur,Palampur,Himachal Pradesh,Trade Hub
847207,Patan,Patan,Gujarat,Enclave
197901,Champhai,Champhai,Mizoram,Entertainment Zone
422824,Faridkot,Faridkot,Punjab,Cultural District
247337,Singrauli,Singrauli,Madhya Pradesh,Starfish
924764,Noney,Noney,Manipur,Entertainment Zone
222406,Ozhukarai,Ozhukarai,Puducherry,Block
427224,Bilaspur,Bilaspur,Himachal Pradesh,Dental
258650,Parbhani,Parbhani,Maharashtra,Junction
583959,Tezpur,Tezpur,Assam,Special Economic Zone
336811,Champhai,Champhai,Mizoram,Tech Park
386759,Bomdila,Bomdila,Arunachal Pradesh,Complex
975883,Pithoragarh,Pithoragarh,Uttarakhand,Seaweed
485603,Korba,Korba,Chhattisgarh,Garden
207355,Ariyalur,Ariyalur,Tamil Nadu,Fort
194392,Surat,Surat,Gujarat,Crab
230436,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,Eco City
403458,Model Town,Model Town,Delhi,Forestry
446241,Bitra,Bitra,Lakshadweep,Green City
636810,Namchi,Namchi,Sikkim,Entry Point
686511,Noney,Noney,Manipur,Station
620029,Kabirdham,Kabirdham,Chhattisgarh,College
943420,Chirang,Chirang,Assam,Colony
966574,Kumuram Bheem,Kumuram Bheem,Telangana,East
466971,Silchar,Silchar,Assam,West
925001,Pelling,Pelling,Sikkim,Vihar
685817,Rupnagar,Rupnagar,Punjab,Science
236635,Kullu,Kullu,Himachal Pradesh,Kunj
794798,Bemetara,Bemetara,Chhattisgarh,Future City
853060,Chetlat,Chetlat,Lakshadweep,Fort
533051,Great Nicobar,Great Nicobar,Andaman and Nicobar Islands,Clam
967404,Kolkata,Kolkata,West Bengal,Sea Urchin
269429,Nuapada,Nuapada,Odisha,Fort
731405,Chail,Chail,Himachal Pradesh,Airport
305558,Moti Daman,Moti Daman,Daman and Diu,Transport Hub
124607,Viluppuram,Viluppuram,Tamil Nadu,Poultry
440973,Gorakhpur,Gorakhpur,Uttar Pradesh,Law
479626,Reasi,Reasi,Jammu and Kashmir,Lane
284291,Chittorgarh,Chittorgarh,Rajasthan,Building
176222,West Singhbhum,West Singhbhum,Jharkhand,Outskirts
109438,West Singhbhum,West Singhbhum,Jharkhand,City
974906,Siaha,Siaha,Mizoram,Education Hub
262208,Godda,Godda,Jharkhand,Intersection
198898,Chail,Chail,Himachal Pradesh,Commercial Area
913601,Nettapakkam,Nettapakkam,Puducherry,Complex
305005,Palakkad,Palakkad,Kerala,Wing
520408,Tirupati,Tirupati,Andhra Pradesh,Abalone
426754,Gariaband,Gariaband,Chhattisgarh,Sustainable City
206566,Latur,Latur,Maharashtra,Mixed Use
693816,Hazaribagh,Hazaribagh,Jharkhand,Uptown
887966,Pungro,Pungro,Nagaland,Oyster
240970,Barpeta,Barpeta,Assam,Palace
589731,Diu,Diu,Dadra and Nagar Haveli,Medical
332009,Hyderabad,Hyderabad,Telangana,Dairy
509562,Kota,Kota,Rajasthan,Airport
602365,Mancherial,Mancherial,Telangana,Veterinary
812871,Sanquelim,Sanquelim,Goa,Border
647400,Goalpara,Goalpara,Assam,Gateway
433059,Puri,Puri,Odisha,Jellyfish
271496,Jamnagar,Jamnagar,Gujarat,Avenue
287133,Panchkula,Panchkula,Haryana,Vihar
878320,Bareilly,Bareilly,Uttar Pradesh,Uptown
811685,Gorakhpur,Gorakhpur,Uttar Pradesh,Exit Point
671681,Kadapa,Kadapa,Andhra Pradesh,Business Park
682782,Diglipur,Diglipur,Andaman and Nicobar Islands,Sponge
140150,Bhabua,Bhabua,Bihar,Scallop
335265,Kollam,Kollam,Kerala,Sericulture
985689,Samba,Samba,Jammu and Kashmir,Square
255848,Jagtial,Jagtial,Telangana,Sea Cucumber
603276,Thoubal,Thoubal,Manipur,Veterinary
991031,Latehar,Latehar,Jharkhand,Logistics Hub
161351,Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,Punjab,Bus Stand
658785,Latur,Latur,Maharashtra,Clam
296611,Peddapalli,Peddapalli,Telangana,Downtown
700415,Jamnagar,Jamnagar,Gujarat,Gateway
148918,Tinsukia,Tinsukia,Assam,Engineering
219869,Simdega,Simdega,Jharkhand,Science
338750,Anand,Anand,Gujarat,Border
368765,Amritsar,Amritsar,Punjab,Special Economic Zone
638300,Phek,Phek,Nagaland,Pedestrian Zone
512907,Thoubal,Thoubal,Manipur,Avenue
257788,Sikar,Sikar,Rajasthan,Sericulture
763790,Wayanad,Wayanad,Kerala,Forestry
247887,Dhulian,Dhulian,West Bengal,Hospital
426782,Kangpokpi,Kangpokpi,Manipur,Seaweed
995355,Palakkad,Palakkad,Kerala,Smart City
248349,Shamator,Shamator,Nagaland,Railway
922820,Port Blair,Port Blair,Andaman and Nicobar Islands,Service Hub
796022,Diu,Diu,Daman and Diu,Innovation Hub
845196,Patan,Patan,Gujarat,Exit Point
878109,Mamit,Mamit,Mizoram,Residential Area
778827,Chittoor,Chittoor,Andhra Pradesh,Scallop
383232,Sanquelim,Sanquelim,Goa,Arts
883557,Ranchi,Ranchi,Jharkhand,Startup Hub
349242,Kottayam,Kottayam,Kerala,Square
507480,Guntur,Guntur,Andhra Pradesh,Building
881051,Moti Daman,Moti Daman,Daman and Diu,Circle
606404,Sangrur,Sangrur,Punjab,New City
119221,Peddapalli,Peddapalli,Telangana,Outskirts
871340,Kendujhar,Kendujhar,Odisha,Enclave
301754,Car Nicobar,Car Nicobar,Andaman and Nicobar Islands,East
795192,Faridkot,Faridkot,Punjab,Enclave
887314,Faridkot,Faridkot,Punjab,Tower
841533,Durgapur,Durgapur,West Bengal,Trade Hub
454799,East Delhi,East Delhi,Delhi,Airport
907381,Janjgir,Janjgir,Chhattisgarh,Pedestrian Zone
148847,Ampati,Ampati,Meghalaya,Poultry
577954,Khowai,Khowai,Tripura,Engineering
423833,Shimoga,Shimoga,Karnataka,Sector
119813,Agartala,Agartala,Tripura,University
261219,Shillong,Shillong,Meghalaya,Plaza
271803,Eluru,Eluru,Andhra Pradesh,Oyster
649668,Moga,Moga,Punjab,GPO
779971,Bareilly,Bareilly,Uttar Pradesh,Commerce Hub
338841,Kadapa,Kadapa,Andhra Pradesh,Nursing
618244,Bitra,Bitra,Lakshadweep,Business District
311710,Tikrikilla,Tikrikilla,Meghalaya,Avenue
727962,Model Town,Model Town,Delhi,Financial District
976952,Asansol,Asansol,West Bengal,Veterinary
416832,Bicholim,Bicholim,Goa,Commerce
885448,Rewa,Rewa,Madhya Pradesh,Algae
963564,Jagdalpur,Jagdalpur,Chhattisgarh,GPO
874666,Doda,Doda,Jammu and Kashmir,Innovation Hub
643872,Lahaul and Spiti,Lahaul and Spiti,Himachal Pradesh,Cultural District
774291,Middle Andaman,Middle Andaman,Andaman and Nicobar Islands,Mall
594253,Navsari,Navsari,Gujarat,Industrial Estate
775746,Lachen,Lachen,Sikkim,Forestry
307972,Tuensang,Tuensang,Nagaland,Street
787261,Ghaziabad,Ghaziabad,Uttar Pradesh,City
126250,Quepem,Quepem,Goa,Railway
483238,Sri Ganganagar,Sri Ganganagar,Rajasthan,Manufacturing Hub
549366,Anand,Anand,Gujarat,Building
513591,Kiphire,Kiphire,Nagaland,Cultural District
319716,Vizianagaram,Vizianagaram,Andhra Pradesh,Logistics Hub
513829,Alappuzha,Alappuzha,Kerala,Trade Hub
624320,Dumka,Dumka,Jharkhand,Fish
172739,Minicoy,Minicoy,Lakshadweep,Rabbit
329782,Purnia,Purnia,Bihar,Avenue
490037,Dadra,Dadra,Dadra and Nagar Haveli,Horticulture
583823,Karur,Karur,Tamil Nadu,Goat
577509,Dwarka,Dwarka,Delhi,Technology Hub
772910,Hassan,Hassan,Karnataka,Pig
149443,Porbandar,Porbandar,Gujarat,Agriculture
511960,Sector 8,Sector 8,Chandigarh,Algae
121717,Bongaigaon,Bongaigaon,Assam,Eco City
663113,Rongara,Rongara,Meghalaya,Jellyfish
778380,Kaithal,Kaithal,Haryana,Law
539203,Palakkad,Palakkad,Kerala,Barracks
588011,Wayanad,Wayanad,Kerala,Digital City
380709,Sri Ganganagar,Sri Ganganagar,Rajasthan,Sericulture
888784,Una,Una,Himachal Pradesh,Industrial Area
100202,Vadodara,Vadodara,Gujarat,Sericulture
665555,Eluru,Eluru,Andhra Pradesh,Avenue
145431,Malkangiri,Malkangiri,Odisha,Engineering
773193,Kolkata,Kolkata,West Bengal,Airport
481548,Kozhikode,Kozhikode,Kerala,Wing
262247,Dungarpur,Dungarpur,Rajasthan,Complex
235878,Cuttack,Cuttack,Odisha,College
881418,Matabari,Matabari,Tripura,Entry Point
586542,Noney,Noney,Manipur,Fish
998074,Ambala,Ambala,Haryana,Sponge
310607,Jorhat,Jorhat,Assam,Palace
678881,Gurgaon,Gurgaon,Haryana,Special Economic Zone
223803,Deomali,Deomali,Arunachal Pradesh,Veterinary
278747,Allahabad,Allahabad,Uttar Pradesh,Park
579307,Uttarkashi,Uttarkashi,Uttarakhand,Arts
954320,Curchorem,Curchorem,Goa,Heritage Area
459076,Kamjong,Kamjong,Manipur,Trade Hub
809220,Faridkot,Faridkot,Punjab,Future City
758688,Siaha,Siaha,Mizoram,Sea Urchin
867853,Motihari,Motihari,Bihar,Sector
854149,Rohtak,Rohtak,Haryana,Healthcare Hub
222537,Panchkula,Panchkula,Haryana,Service Hub
614235,Bilaspur,Bilaspur,Himachal Pradesh,Fish
796227,Siliguri,Siliguri,West Bengal,Horticulture
979958,Tura,Tura,Meghalaya,Mall
205664,Minicoy,Minicoy,Lakshadweep,Innovation Hub
425313,Lachung,Lachung,Sikkim,Cultural District
394484,Nani Daman,Nani Daman,Daman and Diu,Cantonment
344489,Namakkal,Namakkal,Tamil Nadu,Heritage Area
963036,Vapi,Vapi,Dadra and Nagar Haveli,Scallop
277577,Palakkad,Palakkad,Kerala,Engineering
507566,Siliguri,Siliguri,West Bengal,Kunj
847795,Burhanpur,Burhanpur,Madhya Pradesh,Square
231483,Sector 1,Sector 1,Chandigarh,Main
892536,Kohima,Kohima,Nagaland,Plaza
831794,Kasauli,Kasauli,Himachal Pradesh,Suburb
789998,Cooch Behar,Cooch Behar,West Bengal,Digital City
622965,Rohini,Rohini,Delhi,Abalone
791843,Moradabad,Moradabad,Uttar Pradesh,Border
169398,Pithoragarh,Pithoragarh,Uttarakhand,Horticulture
111211,Vapi,Vapi,Gujarat,Scallop
611338,Patan,Patan,Gujarat,Science
127840,Canacona,Canacona,Goa,Barracks
956440,Ponda,Ponda,Goa,Eco City
318312,Tirukanur,Tirukanur,Puducherry,Sponge
581437,Siliguri,Siliguri,West Bengal,Wing
706926,Bandipora,Bandipora,Jammu and Kashmir,Prawn
360907,Fatehabad,Fatehabad,Haryana,Fish
646657,Dadra,Dadra,Dadra and Nagar Haveli,Starfish
643686,Serchhip,Serchhip,Mizoram,Downtown
119848,Kurnool,Kurnool,Andhra Pradesh,City
996106,Punjabi Bagh,Punjabi Bagh,Delhi,Industrial Area
464307,Khandwa,Khandwa,Madhya Pradesh,Airport
714657,Bokaro,Bokaro,Jharkhand,Nagar
109381,Saitual,Saitual,Mizoram,Horticulture
630252,Alappuzha,Alappuzha,Kerala,North
577536,Simdega,Simdega,Jharkhand,Arts
790900,Thane,Thane,Maharashtra,North
804052,Sangli,Sangli,Maharashtra,Medical
748093,Jayashankar,Jayashankar,Telangana,Goat
287878,Hnahthial,Hnahthial,Mizoram,Green City
204803,Punjabi Bagh,Punjabi Bagh,Delhi,Downtown
935090,Sahibzada Ajit Singh Nagar,Sahibzada Ajit Singh Nagar,Punjab,Future City
257957,Vasco da Gama,Vasco da Gama,Goa,Garden
751038,Shahdara,Shahdara,Delhi,Street
157590,Anantapur,Anantapur,Andhra Pradesh,Crossing
786088,Ariyalur,Ariyalur,Tamil Nadu,Crab
259430,Gulbarga,Gulbarga,Karnataka,Sea Urchin
370253,Tiswadi,Tiswadi,Goa,Tower
311436,Serchhip,Serchhip,Mizoram,Fisheries
101902,Pernem,Pernem,Goa,Nagar
214253,Durgapur,Durgapur,West Bengal,Traffic Circle
728219,Vapi,Vapi,Gujarat,Tower
369408,Mayabunder,Mayabunder,Andaman and Nicobar Islands,Sustainable City
879014,Ratlam,Ratlam,Madhya Pradesh,Mixed Use
371493,Meerut,Meerut,Uttar Pradesh,Business Park
774423,Cooch Behar,Cooch Behar,West Bengal,Business Park
426609,Diu,Diu,Daman and Diu,Scallop
166181,Rangareddy,Rangareddy,Telangana,Bus Stand
967360,Kishtwar,Kishtwar,Jammu and Kashmir,Race Course
574129,Godda,Godda,Jharkhand,Barracks
601669,Chhindwara,Chhindwara,Madhya Pradesh,Central
557994,Chennai,Chennai,Tamil Nadu,Pig
212454,Jairampur,Jairampur,Arunachal Pradesh,Shopping District
408528,Sector 12,Sector 12,Chandigarh,Financial District
286471,Car Nicobar,Car Nicobar,Andaman and Nicobar Islands,Technology Hub
881717,Nellore,Nellore,Andhra Pradesh,Uptown
501006,Champhai,Champhai,Mizoram,Commerce Hub
669459,Faridabad,Faridabad,Haryana,Sustainable City
847890,Budgam,Budgam,Jammu and Kashmir,Periphery
751096,Gangtok,Gangtok,Sikkim,GPO
838710,Kiphire,Kiphire,Nagaland,Eco City
205933,Amini,Amini,Lakshadweep,Medical
645433,Kamjong,Kamjong,Manipur,GPO
329221,New Delhi,New Delhi,Delhi,Logistics Hub
419680,Surendranagar,Surendranagar,Gujarat,Exit Point
833927,Mudaliarpet,Mudaliarpet,Puducherry,Central
817823,Pune,Pune,Maharashtra,Street
519410,Porbandar,Porbandar,Gujarat,Commerce
104531,Hnahthial,Hnahthial,Mizoram,Exit Point
806254,Mahbubnagar,Mahbubnagar,Telangana,Fisheries
844698,Chamoli,Chamoli,Uttarakhand,Crab
544750,Sector 19,Sector 19,Chandigarh,Oyster
328974,Darbhanga,Darbhanga,Bihar,Veterinary
967337,Interview Island,Interview Island,Andaman and Nicobar Islands,Residency
637354,Dumka,Dumka,Jharkhand,Jellyfish
793463,South Andaman,South Andaman,Andaman and Nicobar Islands,Mussel
678376,Selsella,Selsella,Meghalaya,Coral
679552,Chatra,Chatra,Jharkhand,Modern City
886096,Ozhukarai,Ozhukarai,Puducherry,Dental
342727,Bettiah,Bettiah,Bihar,Coral
448707,Sasaram,Sasaram,Bihar,Gateway
232342,Srinagar,Srinagar,Jammu and Kashmir,Circle
318904,Kota,Kota,Rajasthan,Next Gen City
919593,Habra,Habra,West Bengal,College
545343,Lohardaga,Lohardaga,Jharkhand,Agriculture
285840,Latur,Latur,Maharashtra,Building
866167,Murwara,Murwara,Madhya Pradesh,Entry Point
289243,Dharmanagar,Dharmanagar,Tripura,Midtown
259026,Kurnool,Kurnool,Andhra Pradesh,Sustainable City
327630,Santirbazar,Santirbazar,Tripura,Logistics Hub
596110,Bhuj,Bhuj,Gujarat,Fisheries
919084,Nalbari,Nalbari,Assam,Crab
982154,Navsari,Navsari,Gujarat,Hospital
869506,East Delhi,East Delhi,Delhi,High Road
597866,Mysore,Mysore,Karnataka,Park
466218,Kanpur,Kanpur,Uttar Pradesh,Sea Anemone
162305,Barnala,Barnala,Punjab,Science
800957,Shillong,Shillong,Meghalaya,Square
905583,Amini,Amini,Lakshadweep,Veterinary
116547,Anand,Anand,Gujarat,Hospital
437741,Durg,Durg,Chhattisgarh,Goat
248596,Kharagpur,Kharagpur,West Bengal,North
603696,Alwar,Alwar,Rajasthan,East
582657,Kakraban,Kakraban,Tripura,Road
129910,Nagar Haveli,Nagar Haveli,Dadra and Nagar Haveli,Outskirts
976728,Sri Ganganagar,Sri Ganganagar,Rajasthan,Circle
278244,Cuttack,Cuttack,Odisha,Block
699652,Latehar,Latehar,Jharkhand,Residential Area
784406,Udhampur,Udhampur,Jammu and Kashmir,Roundabout
983112,Firozpur,Firozpur,Punjab,Street
848545,Sector 12,Sector 12,Chandigarh,Residency
229677,Rewari,Rewari,Haryana,Gateway
305004,Sagar,Sagar,Madhya Pradesh,Gateway
434885,Tehri Garhwal,Tehri Garhwal,Uttarakhand,Logistics Hub
616431,Thirubuvanai,Thirubuvanai,Puducherry,Sustainable City
438777,Great Nicobar,Great Nicobar,Andaman and Nicobar Islands,Uptown
564856,Bidar,Bidar,Karnataka,Periphery
